,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
3167,vwvolkswagen,59891,0,golf,automático,2014,0,1.4,flex,hidráulica,prata,sim,golf highline 1.4 tsi 140cv aut.,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3168,vwvolkswagen,25000,hatch,gol,manual,2014,62000,1,flex,0,preto,não,gol 1.0 trend  power 8v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
3169,ford,30900,hatch,ka,manual,2017,0,1,flex,hidráulica,preto,sim,ka 1.0 se 12v flex 4p manual,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
3170,ford,36900,passeio,ka,manual,2017,0,1,flex,elétrica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3171,vwvolkswagen,27900,passeio,voyage,manual,2014,58000,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
3172,vwvolkswagen,40887,0,fox,automático,2016,29000,0,flex,0,0,0,fox comfortline i motion 1.6 flex 8v 5p,0,0,0,0
3173,vwvolkswagen,48990,passeio,crossfox,manual,2016,26045,0,flex,0,0,0,crossfox  1.6 t. flex 16v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
3174,ford,86000,pickup,ranger,manual,2017,31000,2.02.9,flex,elétrica,branco,0,ranger xlt 2.5 16v 4x2 cd flex,4 portas,0,0,0
3175,ford,40900,sedã,ka,manual,2018,35000,1.5,flex,hidráulica,prata,sim,ka  sedan 1.5 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3176,vwvolkswagen,22900,hatch,gol,manual,2013,50000,1,flex,hidráulica,prata,0,gol trendline 1.0 t.flex 8v 5p,4 portas,ipva pago,"air bag, trava elétrica, ar condicionado, direção hidráulica, sensor de ré",
3177,vwvolkswagen,35900,hatch,polo,manual,2014,73000,1.6,flex,hidráulica,prata,sim,polo sportline 1.6 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3178,ford,36990,hatch,ka,manual,2018,25000,1,flex,elétrica,branco,sim,ka 1.0 se 12v flex 4p manual,4 portas,ipva pago,"air bag, trava elétrica, ar condicionado, alarme, som",0
3179,ford,29500,hatch,ka,manual,2015,55000,1,flex,elétrica,prata,não,ka hatch se 1.0 flex 4p c ar,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
3180,vwvolkswagen,26900,hatch,fox,manual,2013,95000,1,flex,hidráulica,prata,não,fox 1.0 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3181,ford,35900,hatch,ka,manual,2018,19700,1,flex,elétrica,branco,0,ka 1.0 se 12v flex 4p manual,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
3182,ford,32000,hatch,fiesta,manual,2015,59000,1.5,flex,hidráulica,vermelho,sim,fiesta 1.5 16v flex mec. 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
3183,vwvolkswagen,31900,hatch,up,manual,2016,58197,1,flex,hidráulica,preto,sim,up  take 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
3184,vwvolkswagen,32844,hatch,up,manual,2017,52237,1,flex,elétrica,prata,sim,up  move 1.0 t. flex 12v 3p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3185,ford,42990,passeio,focus,automático,2015,52000,2.02.9,flex,elétrica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, c mera de ré",0
3186,ford,33000,0,fiesta,manual,2016,19000,1.6,flex,elétrica,branco,sim,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3187,vwvolkswagen,17500,hatch,gol,manual,2013,93000,1,flex,hidráulica,preto,não,gol city 1.0 mi 8v 2p,2 portas,ipva pago,direção hidráulica,
3188,vwvolkswagen,32990,0,gol,manual,2018,28000,0,flex,0,0,0,0,4 portas,0,"vidro elétrico, ar condicionado",
3189,vwvolkswagen,48700,sedã,virtus,automático,2018,31000,1,flex,hidráulica,azul,sim,virtus comfort. 200 tsi 1.0 flex 12v aut,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3190,ford,44900,suv,ecosport,manual,2014,85800,2.02.9,flex,hidráulica,branco,sim,ecosport freestyle 2.0 16v 4wd flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3191,ford,12000,hatch,fiesta,manual,2014,85900,1.5,flex,0,cinza,não,fiesta 1.5 16v flex mec. 5p,4 portas,financiado,"vidro elétrico, trava elétrica, ar condicionado, sensor de ré",0
3192,vwvolkswagen,36000,pickup,saveiro,manual,2013,93000,1.6,flex,hidráulica,branco,0,saveiro cross 1.6 mi total flex 8v ce,2 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3193,vwvolkswagen,41900,pickup,saveiro,manual,2018,60103,1.6,flex,hidráulica,prata,sim,saveiro trendline 1.6 t.flex 8v,2 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3194,vwvolkswagen,22900,passeio,gol,manual,2013,60000,0,flex,0,0,0,gol  novo  1.0 mi total flex 8v 4p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",
3195,vwvolkswagen,32900,hatch,crossfox,manual,2013,97040,1.6,flex,hidráulica,preto,sim,crossfox 1.6 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3196,ford,27890,passeio,focus,manual,2013,56000,1.6,flex,hidráulica,azul,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",1
3197,ford,41900,hatch,fiesta,manual,2017,31000,1.5,flex,hidráulica,branco,sim,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3198,vwvolkswagen,56999,passeio,polo,automático,2018,48900,1,flex,elétrica,outra,não,polo highline 200 tsi 1.0 flex 12v aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3199,vwvolkswagen,28900,sedã,voyage,manual,2015,62000,1.6,flex,hidráulica,prata,sim,voyage 1.6 msi flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",
3200,vwvolkswagen,28900,passeio,fox,manual,2014,52261,1,flex,mecnica,prata,sim,fox 1.0 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3201,vwvolkswagen,39900,0,voyage,manual,2018,31218,0,flex,0,0,0,voyage trend 1.6 mi total flex 8v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3202,vwvolkswagen,29900,passeio,fox,manual,2014,71000,1.6,flex,hidráulica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
3203,vwvolkswagen,36500,0,saveiro,0,2014,114000,1.6,flex,0,branco,sim,saveiro cross 1.6 mi total flex 8v ce,0,0,0,0
3204,ford,33900,sedã,fiesta,manual,2014,11111111,1.6,flex,hidráulica,preto,0,fiesta sedan se 1.6 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",
3205,ford,25900,passeio,fiesta,manual,2014,79000,1,flex,hidráulica,prata,sim,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
3206,ford,38900,passeio,ka,manual,2018,29753,1.5,flex,elétrica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3207,ford,58500,suv,ecosport,automático,2017,12000,1.6,flex,elétrica,branco,0,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3208,ford,47300,suv,ecosport,manual,2015,51000,1.6,flex,elétrica,branco,não,ecosport xls 1.6  1.6 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3209,vwvolkswagen,29000,passeio,up,manual,2015,54000,1,flex,elétrica,preto,0,up  take 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, c mera de ré",
3210,vwvolkswagen,36000,hatch,fox,manual,2016,34000,1,flex,elétrica,prata,não,fox 1.0 mi total flex 8v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3211,ford,34900,sedã,ka,manual,2018,78000,1.5,flex,elétrica,branco,0,ka 1.5 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
3212,ford,27000,hatch,fiesta,manual,2014,90000,1.5,flex,hidráulica,branco,não,fiesta 1.5 16v flex mec. 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",0
3213,vwvolkswagen,36990,hatch,gol,manual,2018,75459,1.6,flex,hidráulica,branco,sim,gol trendline 1.6 t.flex 8v 3p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3214,vwvolkswagen,0,passeio,voyage,manual,2017,0,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3215,vwvolkswagen,27500,hatch,up,manual,2016,76000,1,flex,hidráulica,azul,não,up  move 1.0 total flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
3216,vwvolkswagen,13500,passeio,gol,manual,2014,53000,1,flex,mecnica,branco,sim,gol  novo  1.0 mi total flex 8v 2p,2 portas,ipva pago,0,0
3217,ford,35490,passeio,fiesta,automático,2015,69000,0,flex,0,0,0,fiesta personnalite 1.0 8v 66cv 5p,4 portas,0,0,0
3218,ford,32990,0,ka,manual,2015,32550,0,flex,0,0,0,0,4 portas,0,"vidro elétrico, ar condicionado",0
3219,vwvolkswagen,38000,hatch,up,manual,2017,78000,1,flex,hidráulica,branco,não,up  move 1.0 tsi total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3220,ford,25900,passeio,fiesta,manual,2013,125500,1.6,flex,hidráulica,prata,0,fiesta 1.6 16v flex mec. 5p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",
3221,vwvolkswagen,35900,0,gol,manual,2017,59000,0,flex,0,0,0,gol trendline 1.0 t.flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3222,vwvolkswagen,38000,hatch,fox,manual,2016,95000,1.6,flex,elétrica,branco,0,fox rock in rio 1.6 mi total flex 8v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
3223,ford,76990,passeio,ecosport,automático,2018,32000,0,flex,0,0,0,ecosport titanium 2.0 16v flex 5p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3224,ford,14000,hatch,fiesta,manual,2014,4000,1,flex,hidráulica,prata,0,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, ar condicionado, direção hidráulica, alarme",1
3225,ford,42490,0,ka,0,2018,44000,1.5,flex,elétrica,preto,sim,ka  sedan 1.5 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3226,ford,38392,passeio,ecosport,automático,2014,60259,2.02.9,flex,elétrica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
3227,ford,34900,sedã,fiesta,automático,2015,79932,1.6,flex,elétrica,vermelho,0,fiesta sed. 1.6 8v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
3228,vwvolkswagen,53000,passeio,gol,automático,2018,3250,1.6,flex,hidráulica,prata,sim,gol 1.6 msi flex 16v 5p aut,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3229,vwvolkswagen,33000,hatch,up,manual,2016,77566,1,flex,hidráulica,preto,sim,up  move 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, alarme",
3230,vwvolkswagen,27500,pickup,saveiro,manual,2014,84000,1.6,flex,mecnica,branco,sim,saveiro pepper 1.6 flex 8v ce,2 portas,ipva pago,"vidro elétrico, air bag, alarme, som",0
3231,vwvolkswagen,31900,passeio,gol,manual,2016,0,1,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
3232,ford,34990,passeio,ka,manual,2018,12000,0,flex,0,0,0,ka 1.0 se 12v flex 4p manual,4 portas,0,0,0
3233,ford,18000,hatch,fiesta,manual,2013,86000,1,flex,hidráulica,prata,não,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,0,"vidro elétrico, ar condicionado, som",
3234,ford,29900,passeio,ka,automático,2016,30,1,flex,hidráulica,preto,sim,ka 1.0 se se plus tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",1
3235,ford,31900,sedã,ka,manual,2015,49000,1,flex,hidráulica,prata,sim,ka  sedan 1.0 sel ticvt flex 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3236,vwvolkswagen,132900,sedã,passat,automático,2018,32364,2.02.9,flex,elétrica,prata,sim,passat highline 2.0 tsi 220cv tip.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",0
3237,vwvolkswagen,52800,pickup,saveiro,manual,2016,62000,1.6,flex,hidráulica,branco,sim,saveiro cross 1.6 t.flex 16v cd,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3238,ford,27900,hatch,ka,manual,2015,36000,1,flex,hidráulica,preto,sim,ka 1.0 se 12v flex 4p manual,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
3239,ford,43900,passeio,ecosport,manual,2014,59264,1.6,flex,hidráulica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3240,vwvolkswagen,27990,hatch,crossfox,manual,2013,77000,1.6,flex,hidráulica,amarelo,sim,crossfox 1.6 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3241,vwvolkswagen,51500,passeio,spacefox,manual,2018,52000,1.6,flex,hidráulica,cinza,0,spacefox  trend i motion 1.6 t. flex 8v,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3242,ford,38990,0,fiesta,manual,2017,30000,0,flex,0,0,0,0,4 portas,0,"vidro elétrico, ar condicionado",0
3243,ford,51900,0,ecosport,manual,2017,49500,0,flex,0,0,0,0,4 portas,0,"air bag, trava elétrica, ar condicionado",0
3244,vwvolkswagen,58000,passeio,jetta,semiautomático,2016,3160,2.02.9,flex,hidráulica,prata,não,jetta comfort. 250 tsi 1.4 flex 16v aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré, c mera de ré",0
3245,vwvolkswagen,27900,passeio,fox,manual,2015,0,1,flex,elétrica,vermelho,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",1
3246,ford,28000,hatch,fiesta,manual,2014,88140,1.5,flex,hidráulica,vermelho,não,0,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",0
3247,vwvolkswagen,28000,passeio,voyage,manual,2015,80000,1.6,flex,hidráulica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, ar condicionado, alarme",
3248,vwvolkswagen,28880,pickup,saveiro,manual,2013,126000,1.6,flex,hidráulica,prata,sim,saveiro trendline 1.6 t.flex 8v ce,2 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3249,ford,49887,0,ecosport,automático,2017,35000,0,flex,0,0,0,ecosport se 1.6 16v flex 5p aut.,0,0,0,0
3250,ford,53990,passeio,focus,automático,2018,33000,2.02.9,flex,elétrica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3251,vwvolkswagen,40000,pickup,saveiro,manual,2014,106000,1.6,flex,hidráulica,branco,0,saveiro cross 1.6 mi total flex 8v ce,2 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3252,vwvolkswagen,39900,passeio,voyage,manual,2018,13381,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3253,vwvolkswagen,37499,passeio,fox,semiautomático,2016,55000,1.6,flex,hidráulica,branco,não,fox pepper i motion 1.6 flex 16v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3254,vwvolkswagen,18800,passeio,voyage,manual,2014,215,1,flex,hidráulica,preto,0,voyage 1.0 1.0 city mi total flex 8v 4p,0,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
3255,ford,20990,hatch,fiesta,manual,2013,97000,1,flex,mecnica,vermelho,sim,fiesta class 1.0 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, alarme, som",0
3256,vwvolkswagen,25989,passeio,gol,manual,2014,127590,1,flex,hidráulica,branco,não,gol track 1.0 total flex 12v 5p,4 portas,de leilão,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3257,ford,47000,0,ecosport,automático,2015,39000,2.02.9,flex,elétrica,preto,sim,ecosport freestyle 2.0 16v flex 5p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3258,ford,63900,sedã,fusion,automático,2016,77000,2.02.9,flex,elétrica,cinza,sim,fusion 2.5l i vct flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3259,ford,55000,sedã,focus,automático,2016,35000,2.02.9,flex,elétrica,branco,sim,focus fastback tit. t.plus 2.0 flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3260,vwvolkswagen,24900,0,gol,manual,2013,58000,0,flex,hidráulica,0,0,gol  novo  1.0 mi total flex 8v 4p,4 portas,0,"vidro elétrico, trava elétrica",
3261,vwvolkswagen,37900,hatch,fox,manual,2017,18000,1,flex,elétrica,preto,sim,fox comfortline 1.0 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3262,ford,36500,hatch,ka,manual,2018,30000,1.5,flex,hidráulica,prata,sim,ka 1.5 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3263,ford,21499,hatch,fiesta,manual,2014,51000,1,flex,hidráulica,preto,não,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",1
3264,vwvolkswagen,26500,hatch,gol,manual,2014,78000,1,flex,hidráulica,preto,não,gol  novo  1.0 mi total flex 8v 4p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",
